"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 16:56:58";"-1.000000";"34.000000";"-1.000000";"65.000000";"24.912571";"-22.955601";"-43.195160";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 16:56:58";"-1.000000";"34.000000";"-1.000000";"65.000000";"24.912571";"-22.955601";"-43.195160";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 17:44:36";"-1.000000";"30.004993";"-1.000000";"65.000000";"10.000000";"-22.964039";"-43.219471";"Trip-End-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 16:56:58";"-1.000000";"34.000000";"-1.000000";"65.000000";"24.912571";"-22.955601";"-43.195160";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 17:44:36";"-1.000000";"30.004993";"-1.000000";"65.000000";"10.000000";"-22.964039";"-43.219471";"Trip-End-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 16:56:58";"-1.000000";"34.000000";"-1.000000";"65.000000";"24.912571";"-22.955601";"-43.195160";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 17:44:36";"-1.000000";"30.004993";"-1.000000";"65.000000";"10.000000";"-22.964039";"-43.219471";"Trip-End-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 16:56:58";"-1.000000";"34.000000";"-1.000000";"65.000000";"24.912571";"-22.955601";"-43.195160";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-19 17:44:36";"-1.000000";"30.004993";"-1.000000";"65.000000";"10.000000";"-22.964039";"-43.219471";"Trip-End-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 18:58:27";"-1.000000";"16.688490";"-1.000000";"84.974068";"10.000000";"-22.910053";"-43.181648";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:00:42";"139.218750";"18.000000";"1.386708";"10.000000";"16.000000";"-22.911070";"-43.181271";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:01:19";"163.125000";"28.000000";"0.589073";"5.000000";"8.000000";"-22.911121";"-43.181255";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 18:58:27";"-1.000000";"16.688490";"-1.000000";"84.974068";"10.000000";"-22.910053";"-43.181648";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:00:42";"139.218750";"18.000000";"1.386708";"10.000000";"16.000000";"-22.911070";"-43.181271";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:01:19";"163.125000";"28.000000";"0.589073";"5.000000";"8.000000";"-22.911121";"-43.181255";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 18:58:27";"-1.000000";"16.688490";"-1.000000";"84.974068";"10.000000";"-22.910053";"-43.181648";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:00:42";"139.218750";"18.000000";"1.386708";"10.000000";"16.000000";"-22.911070";"-43.181271";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:01:19";"163.125000";"28.000000";"0.589073";"5.000000";"8.000000";"-22.911121";"-43.181255";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 18:58:27";"-1.000000";"16.688490";"-1.000000";"84.974068";"10.000000";"-22.910053";"-43.181648";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:00:42";"139.218750";"18.000000";"1.386708";"10.000000";"16.000000";"-22.911070";"-43.181271";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:01:19";"163.125000";"28.000000";"0.589073";"5.000000";"8.000000";"-22.911121";"-43.181255";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 18:58:27";"-1.000000";"16.688490";"-1.000000";"84.974068";"10.000000";"-22.910053";"-43.181648";"Trip-Start-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:00:42";"139.218750";"18.000000";"1.386708";"10.000000";"16.000000";"-22.911070";"-43.181271";"Trip-End-Mark";"Walk"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:01:19";"163.125000";"28.000000";"0.589073";"5.000000";"8.000000";"-22.911121";"-43.181255";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-19 19:27:44";"262.496185";"18.000000";"0.494454";"5.000000";"4.000000";"-22.960745";"-43.207489";"teste";"(null)"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 08:11:29";"204.609375";"70.000000";"6.770000";"30.000000";"96.000000";"-22.966677";"-43.219215";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 08:11:29";"204.609375";"70.000000";"6.770000";"30.000000";"96.000000";"-22.966677";"-43.219215";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 08:11:29";"204.609375";"70.000000";"6.770000";"30.000000";"96.000000";"-22.966677";"-43.219215";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 08:11:29";"204.609375";"70.000000";"6.770000";"30.000000";"96.000000";"-22.966677";"-43.219215";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 08:11:29";"204.609375";"70.000000";"6.770000";"30.000000";"96.000000";"-22.966677";"-43.219215";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 17:09:05";"-1.000000";"20.418676";"-1.000000";"1414.000000";"37.337055";"-22.898840";"-43.181870";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-20 17:09:05";"-1.000000";"20.418676";"-1.000000";"1414.000000";"37.337055";"-22.898840";"-43.181870";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"e837dac3a0b937c9e4ec73beeda33d96";"2012-10-21 08:18:51";"-1.000000";"3.000000";"-1.000000";"1414.000000";"128.000015";"-22.961952";"-43.219971";"Trip-Start-Mark";"Car"
"4adeb5fc32309f1aed435c01b7de91df";"2012-10-21 08:52:48";"-1.000000";"28.000000";"0.374108";"5.000000";"16.000000";"-22.964119";"-43.219479";"Trip-Start-Mark";"Walk"
