"cd_traj","cd_seg","seg_num","modal","cd_chunk","start_time","start_reg","end_reg","quality","num_records","mean_speed","max_speed","max_acceleration","course_changes","num_stops","stop_time","t1","t2"
18,2,31,"walk",6,"2012-11-09 15:03:43",19708,19798,3.74725274725275,90,1.70183216483517,1.899931,0.043704,26,0,0,"walking","autopropelido"
18,2,31,"walk",7,"2012-11-09 15:05:14",19799,19889,6,90,1.75136169230769,1.882885,0.0417609999999999,25,0,0,"walking","autopropelido"
18,2,31,"walk",8,"2012-11-09 15:06:45",19890,19980,5.6043956043956,90,1.61524053846154,2.35867,0.13458,15,4,9,"walking","autopropelido"
18,2,31,"walk",9,"2012-11-09 15:08:16",19981,20071,5.47252747252747,90,0.173096571428571,0.559989,0.232848,0,15,48,"walking","autopropelido"
18,2,31,"walk",10,"2012-11-09 15:09:47",20072,20162,3.16483516483516,90,0.380678681318681,1.375201,0.533497,16,11,52,"walking","autopropelido"
18,2,31,"walk",11,"2012-11-09 15:11:18",20163,20253,3.7032967032967,90,0.95446310989011,1.503568,0.253577,31,2,5,"walking","autopropelido"
18,2,31,"walk",12,"2012-11-09 15:12:49",20254,20344,4.56043956043956,90,0.614004538461539,1.321122,0.309759,17,11,22,"walking","autopropelido"
18,2,31,"walk",13,"2012-11-09 15:14:20",20345,20435,7.03296703296703,90,0.567055582417582,1.769722,0.554491,14,8,16,"walking","autopropelido"
18,2,31,"walk",14,"2012-11-09 15:15:51",20436,20526,6.26373626373626,90,4.22299021978022,9.989333,2.01364,15,6,7,"walking","autopropelido"
18,2,31,"walk",15,"2012-11-09 15:17:22",20527,20617,7.40659340659341,90,3.55767624175824,14.415299,2.156945,1,11,23,"walking","autopropelido"
18,2,31,"walk",16,"2012-11-09 15:18:53",20618,20708,6.54945054945055,90,3.06022320879121,13.611436,2.291086,6,8,24,"walking","autopropelido"
18,2,31,"walk",17,"2012-11-09 15:20:24",20709,20799,11.7362637362637,90,2.30267169230769,11.118814,1.308017,28,2,6,"walking","autopropelido"
18,2,31,"walk",18,"2012-11-09 15:21:55",20800,20890,14.8521096043956,90,0.48241045054945,1.046161,0.257028,12,9,30,"walking","autopropelido"
19,1,32,"walk",2,"2012-11-09 15:46:35",21037,21127,10.7032967032967,90,0.438545659340659,0.885949,0.202904,4,7,26,"walking","autopropelido"
19,1,32,"walk",3,"2012-11-09 15:48:06",21128,21218,7.14285714285714,90,0.825341076923077,1.218881,0.0587800000000001,24,1,1,"walking","autopropelido"
19,1,32,"walk",4,"2012-11-09 15:49:37",21219,21309,6.59340659340659,90,0.933808351648352,1.419656,0.43906,26,1,1,"walking","autopropelido"
19,1,32,"walk",5,"2012-11-09 15:51:08",21310,21400,7.49450549450549,90,0.835924802197802,1.753119,0.210203,16,4,6,"walking","autopropelido"
19,1,32,"walk",6,"2012-11-09 15:52:39",21401,21491,7.75824175824176,90,0.826432758241758,1.427805,0.213622,22,1,3,"walking","autopropelido"
19,1,32,"walk",7,"2012-11-09 15:54:10",21492,21582,17.1108798351648,90,0.814610021978022,1.237703,0.300885,18,0,0,"walking","autopropelido"
19,1,32,"walk",8,"2012-11-09 15:55:41",21583,21673,7.69230769230769,90,0.74603956043956,1.09644,0.177278,22,3,3,"walking","autopropelido"
19,1,32,"walk",9,"2012-11-09 15:57:12",21674,21711,17.1331317368421,37,0.753292043956044,0.836305,0.100286,1,1,30,"walking","autopropelido"
85,1,409,"walk",2,"2012-10-21 08:54:12",88753,88835,7.51807228915663,82,0.697217054945055,1.388467,0.362532,8,5,8,"walking","autopropelido"
85,1,409,"walk",3,"2012-10-21 08:55:43",88836,88923,8.59090909090909,87,0.815750791208791,1.399224,0.203323,27,2,4,"walking","autopropelido"
85,1,409,"walk",4,"2012-10-21 08:57:14",88924,88998,4.56,74,0.646835582417582,0.926704,0.258695,16,9,16,"walking","autopropelido"
85,1,409,"walk",5,"2012-10-21 08:58:45",88999,89078,4.7125,79,0.50960489010989,1.077333,0.456178,9,7,17,"walking","autopropelido"
85,1,409,"walk",6,"2012-10-21 09:00:16",89079,89149,5.57746478873239,70,0.763745923076923,1.693036,0.497552,19,6,18,"walking","autopropelido"
85,1,409,"walk",7,"2012-10-21 09:01:47",89150,89219,3.98571428571429,69,0.88730843956044,1.654857,0.326131,22,2,5,"walking","autopropelido"
85,1,409,"walk",8,"2012-10-21 09:03:18",89220,89295,3.61842105263158,75,0.393269,1.225228,0.611197,15,10,50,"walking","autopropelido"
85,1,409,"walk",9,"2012-10-21 09:04:49",89296,89372,4.76623376623377,76,0.152003285714286,0.843955,0.649438,2,8,63,"walking","autopropelido"
85,1,409,"walk",10,"2012-10-21 09:06:20",89373,89448,4.32894736842105,75,0.353248197802198,1.569828,0.987444,8,10,48,"walking","autopropelido"
85,1,409,"walk",11,"2012-10-21 09:07:51",89449,89524,3.60526315789474,75,0.616616285714285,2.149648,0.635214,14,9,26,"walking","autopropelido"
85,1,409,"walk",12,"2012-10-21 09:09:22",89525,89602,4.02564102564103,77,0.351881450549451,0.976865,0.310707,11,10,48,"walking","autopropelido"
85,1,409,"walk",13,"2012-10-21 09:10:53",89603,89675,4.57534246575342,72,0.21636025,0.81983,0.397959,4,9,68,"walking","autopropelido"
85,1,409,"walk",14,"2012-10-21 09:12:25",89676,89747,5.13888888888889,71,0.0307841428571429,0.329991,0.320086,0,4,82,"walking","autopropelido"
85,1,409,"walk",15,"2012-10-21 09:13:56",89748,89821,5.48648648648649,73,0.057360967032967,1.088961,1.088961,3,8,81,"walking","autopropelido"
86,1,411,"walk",2,"2012-10-21 09:48:35",90429,90504,7.15789473684211,75,0.81488627173913,1.472059,0.188264,24,4,9,"walking","autopropelido"
86,1,411,"walk",3,"2012-10-21 09:50:07",90505,90583,11.493670886076,78,0.947624217391304,1.753184,0.404691,29,9,17,"walking","autopropelido"
86,1,411,"walk",4,"2012-10-21 09:51:39",90584,90658,17.0133333333333,74,1.0738107032967,1.767665,0.266469,27,4,7,"walking","autopropelido"
86,1,411,"walk",5,"2012-10-21 09:53:10",90659,90737,27.0437747848101,78,0.725886582417582,1.210309,0.40324,18,3,8,"walking","autopropelido"
86,1,411,"walk",6,"2012-10-21 09:54:41",90738,90814,14.3376623376623,76,0.530899593406593,1.094324,0.223131,14,9,23,"walking","autopropelido"
86,1,411,"walk",7,"2012-10-21 09:56:12",90815,90858,15.7618201363636,43,0.658483076923077,2.215576,1.233212,0,4,28,"walking","autopropelido"
86,1,411,"walk",8,"2012-10-21 09:57:43",90859,90915,24.1136893859649,56,0.0236752967032967,0.079572,0.00294711111111111,0,5,75,"walking","autopropelido"
86,2,412,"walk",2,"2012-10-21 10:01:09",91016,91092,31.1688311688312,76,0.16675867032967,0.709906,0.613781,1,7,59,"walking","autopropelido"
86,2,412,"walk",3,"2012-10-21 10:02:40",91093,91167,25.02950084,74,0.207133934065934,0.90918,0.882811,2,6,62,"walking","autopropelido"
91,1,420,"walk",2,"2012-10-25 08:57:57",95650,95740,8.48351648351648,90,0.941816010989011,1.307691,0.320219,13,3,8,"walking","autopropelido"
91,1,420,"walk",3,"2012-10-25 08:59:28",95741,95831,3.97802197802198,90,1.01351769230769,1.485922,0.315178,29,2,4,"walking","autopropelido"
91,1,420,"walk",4,"2012-10-25 09:00:59",95832,95922,4.17582417582418,90,0.565296747252747,0.936208,0.310246,18,3,20,"walking","autopropelido"
91,1,420,"walk",5,"2012-10-25 09:02:30",95923,96013,4.47252747252747,90,0.88857489010989,1.712178,0.267705,36,0,0,"walking","autopropelido"
91,1,420,"walk",6,"2012-10-25 09:04:01",96014,96104,5.53846153846154,90,0.776432967032967,1.082563,0.175099,22,7,10,"walking","autopropelido"
91,1,420,"walk",7,"2012-10-25 09:05:32",96105,96195,5.97802197802198,90,0.951086989010989,1.171791,0.124561,25,3,4,"walking","autopropelido"
91,1,420,"walk",8,"2012-10-25 09:07:03",96196,96286,6.13186813186813,90,0.563428703296703,1.240444,1.126482,13,6,27,"walking","autopropelido"
91,1,420,"walk",9,"2012-10-25 09:08:34",96287,96377,5.27472527472527,90,1.06589079120879,1.411415,0.167661,35,0,0,"walking","autopropelido"
91,1,420,"walk",10,"2012-10-25 09:10:05",96378,96468,5.91208791208791,90,0.502760384615385,1.125453,0.306952,21,2,41,"walking","autopropelido"
91,1,420,"walk",11,"2012-10-25 09:11:36",96469,96559,4.91208791208791,90,0.547904351648351,1.128979,0.505459,32,6,34,"walking","autopropelido"
91,1,420,"walk",12,"2012-10-25 09:13:07",96560,96650,5.20879120879121,90,0.262945868131868,0.955803,0.553243,6,9,50,"walking","autopropelido"
91,1,420,"walk",13,"2012-10-25 09:14:38",96651,96741,4.87912087912088,90,0.870461791208791,1.288849,0.232635,30,2,2,"walking","autopropelido"
91,1,420,"walk",14,"2012-10-25 09:16:09",96742,96832,5.31868131868132,90,0.698023153846154,1.358891,0.386681,34,9,26,"walking","autopropelido"
91,1,420,"walk",15,"2012-10-25 09:17:40",96833,96923,5.93406593406593,90,0.857828285714286,1.419996,0.555538,34,5,11,"walking","autopropelido"
92,1,421,"walk",2,"2012-10-25 10:05:50",97078,97158,6.61728395061728,80,0.469236593406593,1.269996,0.4559355,13,8,40,"walking","autopropelido"
92,2,422,"walk",2,"2012-10-25 10:09:59",97294,97374,5.06172839506173,80,0.157618901098901,0.871025,0.193965,4,3,65,"walking","autopropelido"
92,2,422,"walk",3,"2012-10-25 10:11:30",97375,97458,6.11904761904762,83,0.194010681318681,1.32995,0.4652,6,3,74,"walking","autopropelido"
92,3,423,"walk",2,"2012-10-25 10:14:53",97556,97629,4.5,73,0.306176802197802,1.056268,0.242262,7,6,54,"walking","autopropelido"
98,1,432,"walk",2,"2012-10-29 17:08:24",101297,101387,3.89010989010989,90,0.828383285714286,1.219916,0.465955,19,5,5,"walking","autopropelido"
98,1,432,"walk",3,"2012-10-29 17:09:55",101388,101478,4.03296703296703,90,0.625877461538461,1.485849,0.20954,14,5,33,"walking","autopropelido"
98,1,432,"walk",4,"2012-10-29 17:11:26",101479,101569,4.46153846153846,90,0.524931791208791,0.896177,0.252367,14,4,22,"walking","autopropelido"
98,1,432,"walk",5,"2012-10-29 17:12:57",101570,101660,3.40659340659341,90,0.702873307692308,1.160682,0.466254,35,3,16,"walking","autopropelido"
98,1,432,"walk",6,"2012-10-29 17:14:28",101661,101751,4.35164835164835,90,0.97969178021978,1.153878,0.0739000000000001,31,0,0,"walking","autopropelido"
98,1,432,"walk",7,"2012-10-29 17:15:59",101752,101842,4.30769230769231,90,0.793303846153846,0.971472,0.343621,34,4,5,"walking","autopropelido"
98,1,432,"walk",8,"2012-10-29 17:17:30",101843,101933,4.2967032967033,90,0.886303142857143,3.22324,0.995134,37,6,19,"walking","autopropelido"
98,1,432,"walk",9,"2012-10-29 17:19:01",101934,102024,3.84615384615385,90,0.655996857142857,1.736101,0.591492,31,2,22,"walking","autopropelido"
98,1,432,"walk",10,"2012-10-29 17:20:32",102025,102115,3.56043956043956,90,0.238511516483516,1.099463,0.465503,25,12,57,"walking","autopropelido"
98,1,432,"walk",11,"2012-10-29 17:22:03",102116,102206,3.6043956043956,90,0.258788131868132,0.889817,0.504289,28,7,52,"walking","autopropelido"
105,1,443,"walk",2,"2012-11-08 08:04:22",109050,109140,4.56043956043956,90,0.832795142857143,1.524273,0.320112,32,6,10,"walking","autopropelido"
105,1,443,"walk",3,"2012-11-08 08:05:53",109141,109231,3.89010989010989,90,0.715149659340659,1.054361,0.329468,19,3,4,"walking","autopropelido"
105,1,443,"walk",4,"2012-11-08 08:07:24",109232,109322,4.15384615384615,90,0.761162010989011,1.224162,0.224734,31,5,11,"walking","autopropelido"
105,1,443,"walk",5,"2012-11-08 08:08:55",109323,109413,5.40659340659341,90,0.739245527472528,1.204223,0.232548,20,8,9,"walking","autopropelido"
105,1,443,"walk",6,"2012-11-08 08:10:26",109414,109504,4.94505494505495,90,0.847830923076923,1.257772,0.297098,28,3,4,"walking","autopropelido"
108,1,446,"walk",2,"2012-11-09 17:05:19",111138,111228,9.62673883516483,90,2.84637048351648,7.240966,2.47703,7,5,29,"walking","autopropelido"
108,1,446,"walk",3,"2012-11-09 17:06:50",111229,111319,5.71428571428571,90,2.42715714285714,7.431233,1.052077,13,5,7,"walking","autopropelido"
108,1,446,"walk",4,"2012-11-09 17:08:21",111320,111410,5.73626373626374,90,2.32102884615385,5.573815,0.854795,13,4,14,"walking","autopropelido"
108,1,446,"walk",5,"2012-11-09 17:09:52",111411,111501,13.8021978021978,90,9.58914896703297,15.977052,1.319102,5,0,0,"walking","autopropelido"
108,1,446,"walk",6,"2012-11-09 17:11:23",111502,111592,12.4835164835165,90,1.35066295604396,7.069349,2.025754,1,12,42,"walking","autopropelido"
108,1,446,"walk",7,"2012-11-09 17:12:54",111593,111683,9.89010989010989,90,1.05419548351648,3.583778,0.399406,2,10,38,"walking","autopropelido"
108,1,446,"walk",8,"2012-11-09 17:14:25",111684,111774,4.81318681318681,90,1.35632889010989,3.416372,0.408829,1,4,26,"walking","autopropelido"
108,1,446,"walk",9,"2012-11-09 17:15:56",111775,111865,5.31868131868132,90,3.46398435164835,9.979325,2.629674,8,5,8,"walking","autopropelido"
108,1,446,"walk",10,"2012-11-09 17:17:27",111866,111956,4.6043956043956,90,1.20365373626374,9.749752,0.310423,16,15,27,"walking","autopropelido"
108,1,446,"walk",11,"2012-11-09 17:18:58",111957,112047,5.95604395604396,90,0.307352703296703,0.819906,0.619288,2,17,36,"walking","autopropelido"
108,1,446,"walk",12,"2012-11-09 17:20:29",112048,112138,12.4175824175824,90,0.509323274725275,1.609616,0.789413,11,10,17,"walking","autopropelido"
108,1,446,"walk",13,"2012-11-09 17:22:00",112139,112229,9.84615384615385,90,0.216694934065934,0.513466,0.44587,0,17,43,"walking","autopropelido"
112,1,452,"walk",2,"2012-11-14 17:14:14",114235,114310,20.732452,75,0.716052769230769,1.259501,0.296703,11,4,14,"walking","autopropelido"
112,1,452,"walk",3,"2012-11-14 17:15:45",114311,114401,20.3558865934066,90,1.08855641758242,1.605196,0.293605,24,6,7,"walking","autopropelido"
123,1,471,"walk",2,"2013-03-21 09:11:24",122387,122477,5.07692307692308,90,0.786198439560439,1.059989,0.374011,40,1,17,"walking","autopropelido"
123,1,471,"walk",3,"2013-03-21 09:12:55",122478,122568,3.38461538461538,90,0.751404593406594,1.029627,0.506211,33,2,11,"walking","autopropelido"
123,1,471,"walk",4,"2013-03-21 09:14:26",122569,122659,3.37362637362637,90,0.800336010989011,1.073206,0.010856,21,3,3,"walking","autopropelido"
123,1,471,"walk",5,"2013-03-21 09:15:57",122660,122750,4.01098901098901,90,0.310828604395604,0.939999,0.719328,7,10,49,"walking","autopropelido"
123,1,471,"walk",6,"2013-03-21 09:17:28",122751,122841,4.38461538461539,90,0.248709186813187,0.699962,0.338565,1,10,49,"walking","autopropelido"
123,1,471,"walk",7,"2013-03-21 09:18:59",122842,122932,4.17582417582418,90,0.425127351648352,0.659886,0.533473,1,21,34,"walking","autopropelido"
123,1,471,"walk",8,"2013-03-21 09:20:30",122933,123023,3.96703296703297,90,0.362058846153846,0.590709,0.194155,0,18,31,"walking","autopropelido"
123,1,471,"walk",9,"2013-03-21 09:22:01",123024,123114,3.31868131868132,90,0.302867142857143,0.647742,0.417798,0,19,45,"walking","autopropelido"
123,1,471,"walk",10,"2013-03-21 09:23:32",123115,123205,3.71428571428571,90,0.717690681318682,1.179757,0.321364,28,9,14,"walking","autopropelido"
123,1,471,"walk",11,"2013-03-21 09:25:03",123206,123296,6.59340659340659,90,0.957336934065934,1.196709,0.439607,46,3,11,"walking","autopropelido"
123,1,471,"walk",12,"2013-03-21 09:26:34",123297,123387,5.36263736263736,90,1.17971051648352,1.360282,0.042114,55,1,1,"walking","autopropelido"
123,1,471,"walk",13,"2013-03-21 09:28:05",123388,123478,5.86813186813187,90,0.99396621978022,1.168117,0.025407,39,5,7,"walking","autopropelido"
123,1,471,"walk",14,"2013-03-21 09:29:36",123479,123569,6.30769230769231,90,1.06983905494506,1.208151,0.0726249999999999,49,0,0,"walking","autopropelido"
123,1,471,"walk",15,"2013-03-21 09:31:07",123570,123660,4.67032967032967,90,0.381257615384616,1.083055,0.348782,15,5,52,"walking","autopropelido"
123,1,471,"walk",16,"2013-03-21 09:32:38",123661,123751,3.74725274725275,90,0.0273835164835165,0.27,0.155415,0,5,83,"walking","autopropelido"
123,1,471,"walk",17,"2013-03-21 09:34:09",123752,123842,3.27472527472527,90,0.439873648351648,0.8334,0.321598,6,5,40,"walking","autopropelido"
123,1,471,"walk",18,"2013-03-21 09:35:40",123843,123933,4.18681318681319,90,0.483358098901099,0.759926,0.46555,13,4,29,"walking","autopropelido"
143,1,516,"walk",2,"2013-05-02 08:18:03",151738,151828,3.41758241758242,90,1.13214158241758,1.378511,0.101313,26,0,0,"walking","autopropelido"
143,1,516,"walk",3,"2013-05-02 08:19:34",151829,151919,4.49450549450549,90,1.01170031868132,1.715194,0.144069,33,1,1,"walking","autopropelido"
143,1,516,"walk",4,"2013-05-02 08:21:05",151920,151998,9.15913949367089,78,0.639433318681319,1.139374,0.143473,30,6,26,"walking","autopropelido"
143,1,516,"walk",5,"2013-05-02 08:22:36",151999,152039,17.8687002439024,40,0.157317527472527,1.589193,0.584212,9,6,55,"walking","autopropelido"
143,1,516,"walk",6,"2013-05-02 08:24:07",152040,152130,3.28571428571429,90,1.15312481318681,1.578565,0.012702,38,1,1,"walking","autopropelido"
153,1,526,"walk",2,"2013-05-20 19:04:13",160747,160837,20.7912087912088,90,0.916869142857143,1.147752,0.038858,45,0,0,"walking","autopropelido"
153,1,526,"walk",3,"2013-05-20 19:05:44",160838,160928,9.58241758241758,90,0.839433791208791,1.574183,0.273557,12,4,4,"walking","autopropelido"
153,1,526,"walk",4,"2013-05-20 19:07:15",160929,161019,20.7032967032967,90,0.949809329670329,2.151391,0.224042,44,0,0,"walking","autopropelido"
153,1,526,"walk",5,"2013-05-20 19:08:46",161020,161110,11.6483516483516,90,1.09563689010989,1.362991,0.0741990000000001,59,0,0,"walking","autopropelido"
153,1,526,"walk",6,"2013-05-20 19:10:17",161111,161201,6.21978021978022,90,0.991795494505494,1.429887,0.823814,40,4,8,"walking","autopropelido"
158,1,532,"walk",2,"2013-05-22 14:18:32",166979,167060,6.39024390243902,81,1.17062635164835,1.569731,0.076146,42,0,0,"walking","autopropelido"
158,1,532,"walk",3,"2013-05-22 14:20:03",167061,167142,8.04878048780488,81,1.01080443956044,1.610493,0.059014,43,0,0,"walking","autopropelido"
159,1,533,"walk",2,"2013-05-22 14:34:22",167250,167340,8.24175824175824,90,1.34438475824176,1.521932,0.0568390000000001,46,0,0,"walking","autopropelido"
159,1,533,"walk",3,"2013-05-22 14:35:53",167341,167431,9.49450549450549,90,1.04532328571429,1.2652,0.127504,41,3,5,"walking","autopropelido"
161,1,535,"walk",2,"2013-05-25 08:34:07",168093,168165,5.94520547945205,72,0.706923593406593,1.075478,0.285717,40,2,16,"walking","autopropelido"
161,1,535,"walk",3,"2013-05-25 08:35:38",168166,168237,6.38888888888889,71,0.915504417582418,2.59622,0.705596,21,2,9,"walking","autopropelido"
161,1,535,"walk",4,"2013-05-25 08:37:09",168238,168313,5.76315789473684,75,0.195286087912088,0.519792,0.359005,0,12,59,"walking","autopropelido"
161,1,535,"walk",5,"2013-05-25 08:38:40",168314,168402,4.87640449438202,88,0.628844714285714,1.158717,0.522965,21,8,24,"walking","autopropelido"
161,1,535,"walk",6,"2013-05-25 08:40:11",168403,168493,4.42857142857143,90,0.870777648351649,1.336735,0.427393,25,6,19,"walking","autopropelido"
161,1,535,"walk",7,"2013-05-25 08:41:42",168494,168583,3.85555555555556,89,0.948154747252747,1.188917,0.261881,45,1,6,"walking","autopropelido"
161,1,535,"walk",8,"2013-05-25 08:43:13",168584,168674,3.3956043956044,90,0.244706450549451,0.869163,0.309043,7,4,59,"walking","autopropelido"
161,1,535,"walk",9,"2013-05-25 08:44:44",168675,168759,4,84,0.745611010989011,1.309612,0.470354,20,3,22,"walking","autopropelido"
161,1,535,"walk",10,"2013-05-25 08:46:15",168760,168839,3,79,1.47747457142857,1.525752,0.0591649999999999,27,0,0,"walking","autopropelido"
161,1,535,"walk",11,"2013-05-25 08:47:46",168840,168922,3,82,1.13752822826087,1.445616,0.405,18,1,13,"walking","autopropelido"
161,1,535,"walk",12,"2013-05-25 08:49:18",168923,168992,3,69,0.676069703296703,1.281158,0.71407,15,2,33,"walking","autopropelido"
161,1,535,"walk",13,"2013-05-25 08:50:49",168993,169064,3,71,1.09572045652174,1.196052,0.0265550000000001,29,2,4,"walking","autopropelido"
161,1,535,"walk",14,"2013-05-25 08:52:21",169065,169140,3,75,1.12954051648352,1.230433,0.0107950000000001,27,0,0,"walking","autopropelido"
161,1,535,"walk",15,"2013-05-25 08:53:52",169141,169210,3,69,1.03878584615385,1.089561,0.0171969999999999,36,1,2,"walking","autopropelido"
161,1,535,"walk",16,"2013-05-25 08:55:23",169211,169280,3,69,1.05478256043956,1.119039,0.015857,25,2,4,"walking","autopropelido"
161,1,535,"walk",17,"2013-05-25 08:56:54",169281,169363,3,82,1.06046764130435,1.147577,0.022851,30,0,0,"walking","autopropelido"
161,1,535,"walk",18,"2013-05-25 08:58:26",169364,169447,3.0952380952381,83,1.16318883516484,1.209172,0.0115259999999999,29,0,0,"walking","autopropelido"
161,1,535,"walk",19,"2013-05-25 08:59:57",169448,169532,3.22352941176471,84,1.08210063736264,1.169375,0.019438,19,3,5,"walking","autopropelido"
161,1,535,"walk",20,"2013-05-25 09:01:28",169533,169619,3.58620689655172,86,0.896768304347826,1.068613,0.118671,26,3,4,"walking","autopropelido"
161,1,535,"walk",21,"2013-05-25 09:03:00",169620,169697,3.14102564102564,77,1.25578328571429,1.395382,0.0788230000000001,22,5,10,"walking","autopropelido"
161,1,535,"walk",22,"2013-05-25 09:04:31",169698,169769,3,71,1.23228092307692,1.289154,0.0117870000000002,14,1,2,"walking","autopropelido"
161,1,535,"walk",23,"2013-05-25 09:06:02",169770,169849,3,79,1.22631462637363,1.489941,0.527186,19,1,6,"walking","autopropelido"
162,1,536,"walk",2,"2013-05-25 10:07:52",169940,170030,5.43956043956044,90,1.3997451978022,1.463486,0.085221,43,1,4,"walking","autopropelido"
162,1,536,"walk",3,"2013-05-25 10:09:23",170031,170121,5.51648351648352,90,1.47781718681319,2.217959,0.123426,38,1,1,"walking","autopropelido"
162,1,536,"walk",4,"2013-05-25 10:10:54",170122,170212,4.54945054945055,90,1.06842202197802,1.168139,0.064705,57,0,0,"walking","autopropelido"
162,1,536,"walk",5,"2013-05-25 10:12:25",170213,170303,3,90,0.350432791208791,1.319621,0.41621,20,1,59,"walking","autopropelido"
162,1,536,"walk",6,"2013-05-25 10:13:56",170304,170394,3.42857142857143,90,0.991622978021978,1.31307,0.054799,44,1,8,"walking","autopropelido"
162,1,536,"walk",7,"2013-05-25 10:15:27",170395,170485,5.49450549450549,90,1.17887218681319,1.513893,0.390246,44,1,7,"walking","autopropelido"
162,1,536,"walk",8,"2013-05-25 10:16:58",170486,170576,5.62637362637363,90,0.230174945054945,0.599999,0.338888,0,7,47,"walking","autopropelido"
162,1,536,"walk",9,"2013-05-25 10:18:29",170577,170667,4.18681318681319,90,0.929200934065934,1.447724,0.215855,29,1,3,"walking","autopropelido"
162,1,536,"walk",10,"2013-05-25 10:20:00",170668,170732,5.98959810769231,64,0.558557230769231,1.792776,0.188113,25,5,19,"walking","autopropelido"
162,1,536,"walk",13,"2013-05-25 10:24:37",170805,170895,8.13186813186813,90,0.0885571648351648,0.489319,0.358442,0,7,74,"walking","autopropelido"
258,1,902,"walk",2,"2012-10-22 13:51:50",318173,318263,6.85714285714286,90,0.873337593406593,1.528865,0.393439,29,1,1,"walking","autopropelido"
258,1,902,"walk",3,"2012-10-22 13:53:21",318264,318354,7.01098901098901,90,0.815821505494505,1.358412,0.103643,17,0,0,"walking","autopropelido"
258,1,902,"walk",4,"2012-10-22 13:54:52",318355,318437,16.5542168674699,82,0.408277882352941,1.271611,0.251805,12,5,35,"walking","autopropelido"
258,1,902,"walk",6,"2012-10-22 14:01:05",318439,318461,32.9259958695652,22,0.483296076923077,1.200743,0.997434,2,4,44,"walking","autopropelido"
258,1,902,"walk",7,"2012-10-22 14:02:36",318462,318552,17.9340659340659,90,1.08455151648352,1.353388,0.246084,35,2,2,"walking","autopropelido"
259,2,904,"walk",2,"2012-10-22 14:37:31",318751,318841,18.1978021978022,90,1.20581498901099,1.609931,0.135905,30,0,0,"walking","autopropelido"
259,2,904,"walk",3,"2012-10-22 14:39:02",318842,318932,13.1428571428571,90,1.18270494505494,1.778404,0.299479,31,4,7,"walking","autopropelido"
259,2,904,"walk",4,"2012-10-22 14:40:33",318933,318987,15.5656202909091,54,1.59478709090909,1.671509,0.047334,20,1,30,"walking","autopropelido"
267,1,921,"walk",2,"2012-10-25 13:32:59",327810,327887,14.1967854615385,77,0.550981901098901,1.172543,0.559883,15,2,3,"walking","autopropelido"
267,1,921,"walk",3,"2012-10-25 13:34:30",327888,327978,10.8791208791209,90,1.08927759340659,5.870631,2.462102,19,4,6,"walking","autopropelido"
267,1,921,"walk",4,"2012-10-25 13:36:01",327979,328069,20.3511459010989,90,0.902472395604396,1.898431,0.20636,24,4,4,"walking","autopropelido"
267,1,921,"walk",5,"2012-10-25 13:37:32",328070,328108,23.161873,38,1.14190573626374,1.893394,1.235159,7,0,0,"walking","autopropelido"
267,1,921,"walk",6,"2012-10-25 13:39:03",328109,328191,17.403431253012,82,0.583073213675214,1.315327,0.174651,16,4,49,"walking","autopropelido"
278,1,944,"walk",2,"2012-10-28 15:47:26",345618,345708,5.89010989010989,90,0.34217610989011,1.479793,0.698345,3,12,28,"walking","autopropelido"
278,1,944,"walk",3,"2012-10-28 15:48:57",345709,345799,6.43956043956044,90,0.748480868131868,1.309783,0.543663,17,3,6,"walking","autopropelido"
278,1,944,"walk",4,"2012-10-28 15:50:28",345800,345890,5.8021978021978,90,0.74199767032967,1.376802,0.511344,19,4,6,"walking","autopropelido"
278,1,944,"walk",5,"2012-10-28 15:51:59",345891,345981,6.63736263736264,90,0.820206153846154,1.728217,0.358659,34,8,10,"walking","autopropelido"
278,1,944,"walk",6,"2012-10-28 15:53:30",345982,346072,5.38461538461539,90,0.629353769230769,1.229155,0.174518,27,3,13,"walking","autopropelido"
278,1,944,"walk",7,"2012-10-28 15:55:01",346073,346163,5.58241758241758,90,0.618893692307692,0.911623,0.203922,16,3,6,"walking","autopropelido"
278,1,944,"walk",8,"2012-10-28 15:56:32",346164,346254,5.01098901098901,90,0.47727210989011,1.274049,0.504558,11,5,20,"walking","autopropelido"
278,1,944,"walk",9,"2012-10-28 15:58:03",346255,346345,4.47252747252747,90,0.418200571428571,0.748203,0.223873,4,7,14,"walking","autopropelido"
278,1,944,"walk",10,"2012-10-28 15:59:34",346346,346427,6.24390243902439,81,0.714218686363637,0.838546,0.222911,6,5,14,"walking","autopropelido"
278,1,944,"walk",11,"2012-10-28 16:03:14",346428,346518,6.06593406593407,90,0.61182867032967,0.910814,0.223632,17,4,7,"walking","autopropelido"
280,1,947,"walk",2,"2012-10-28 17:25:43",346793,346883,6.63736263736264,90,0.55983978021978,0.859677,0.168146,6,4,10,"walking","autopropelido"
280,1,947,"walk",3,"2012-10-28 17:27:14",346884,346974,7.86813186813187,90,0.62874921978022,1.088201,0.274645,13,9,23,"walking","autopropelido"
280,1,947,"walk",4,"2012-10-28 17:28:45",346975,347012,15.1210557894737,37,0.624183010638298,0.709848,0.178589,0,4,42,"walking","autopropelido"
280,1,947,"walk",6,"2012-10-28 17:31:50",347030,347120,23.2747252747253,90,0.850388703296703,1.489893,0.413804,15,4,6,"walking","autopropelido"
